ID_Date,ID_Place,ID_Mag,mag,depth,dmin
Date_4096,Place_4096,mwr,3.7,22.09,33.805
Date_4097,Place_4097,mwr,4.0,23.04,30.358
Date_4098,Place_4098,mwr,3.7,12.73,119.762
Date_4099,Place_4099,mwr,3.9,15.39,44.035
Date_4100,Place_4100,mb,4.3,17.82,54.266
Date_4101,Place_4101,mwr,4.1,19.39,46.259
Date_4102,Place_4102,mb,4.1,10.0,55.266
Date_4103,Place_4103,mb,3.6,26.74,53.154
Date_4104,Place_4104,mwr,4.2,14.76,49.484
Date_4105,Place_4105,mwr,4.7,16.29,54.822
Date_4106,Place_4106,mwr,4.1,17.98,56.823
Date_4107,Place_4107,mwr,4.0,17.19,48.817
Date_4108,Place_4108,mwr,4.2,16.83,52.486
Date_4109,Place_4109,mwr,4.1,17.11,54.488
Date_4110,Place_4110,mb,4.4,152.28,271.106
Date_4111,Place_4111,mwr,4.3,24.52,37.808
Date_4112,Place_4112,mwr,4.0,18.48,54.377
Date_4113,Place_4113,mwr,4.2,16.38,65.942
Date_4114,Place_4114,mwr,4.6,19.91,50.374
Date_4115,Place_4115,mwr,3.8,23.3,26.132
Date_4116,Place_4116,mww,5.2,21.44,38.809
Date_4117,Place_4117,mwr,4.7,20.09,45.036
Date_4118,Place_4118,mwr,4.5,20.02,49.039
Date_4119,Place_4119,mb,4.2,25.85,14.79
Date_4120,Place_4120,mb,4.5,17.02,43.813
Date_4121,Place_4121,mwr,4.4,24.57,40.81
Date_4122,Place_4122,mwr,4.7,19.64,43.702
Date_4123,Place_4123,mb,4.1,23.52,27.022
Date_4124,Place_4124,mb,4.3,26.19,26.688
Date_4125,Place_4125,mb,4.1,19.78,31.247
Date_4126,Place_4126,mwr,4.5,14.4,44.925
Date_4127,Place_4127,mb,4.5,23.58,25.465
Date_4128,Place_4128,mb,4.7,9.8,54.377
Date_4129,Place_4129,mb,4.9,27.92,18.57
Date_4130,Place_4130,mb,4.1,23.06,38.03
Date_4131,Place_4131,mb,5.0,17.1,39.365
Date_4132,Place_4132,ml,3.9,27.61,29.468
Date_4133,Place_4133,mb,5.4,13.21,33.916
Date_4134,Place_4134,mb,5.2,16.35,41.033
Date_4135,Place_4135,mww,6.9,28.0,39.587
Date_4136,Place_4136,mb,4.8,10.0,45.481
Date_4137,Place_4137,mb,4.3,271.44,259.652
Date_4138,Place_4138,ml,3.5,19.59,43.702
Date_4139,Place_4139,ml,2.7,25.88,50.374
Date_4140,Place_4140,ml,2.6,21.06,45.37
Date_4141,Place_4141,ml,2.5,20.67,39.698
Date_4142,Place_4142,ml,2.6,18.94,40.699
Date_4143,Place_4143,ml,2.5,21.05,46.482
Date_4144,Place_4144,mwr,3.9,21.51,53.487
Date_4145,Place_4145,ml,3.4,19.29,45.481
Date_4146,Place_4146,mwr,3.7,20.66,49.595
Date_4147,Place_4147,ml,2.9,21.69,52.82
Date_4148,Place_4148,ml,2.8,19.24,48.928
Date_4149,Place_4149,mwr,4.5,19.38,48.038
Date_4150,Place_4150,mwr,4.3,17.91,49.15
Date_4151,Place_4151,ml,2.5,19.79,45.592
Date_4152,Place_4152,ml,2.0,18.68,46.815
Date_4153,Place_4153,ml,2.5,18.69,48.706
Date_4154,Place_4154,mwr,4.0,20.86,44.702
Date_4155,Place_4155,ml,2.1,22.39,49.595
Date_4156,Place_4156,ml,2.8,21.74,41.478
Date_4157,Place_4157,ml,3.0,25.52,39.031
Date_4158,Place_4158,ml,2.3,21.58,46.148
Date_4159,Place_4159,ml,2.3,20.36,41.811
Date_4160,Place_4160,ml,2.5,19.28,42.59
Date_4161,Place_4161,ml,2.3,22.37,42.145
Date_4162,Place_4162,ml,2.4,18.51,43.257
Date_4163,Place_4163,ml,2.4,17.25,44.591
Date_4164,Place_4164,ml,2.6,19.43,51.263
Date_4165,Place_4165,ml,3.1,19.6,38.364
Date_4166,Place_4166,ml,2.6,18.31,40.699
Date_4167,Place_4167,ml,2.9,18.86,50.707
Date_4168,Place_4168,ml,2.4,19.28,48.483
Date_4169,Place_4169,ml,2.3,18.13,48.483
Date_4170,Place_4170,ml,2.4,14.84,37.586
Date_4171,Place_4171,ml,2.9,13.8,63.606
Date_4172,Place_4172,ml,2.9,19.28,46.259
Date_4173,Place_4173,ml,2.7,16.21,49.039
Date_4174,Place_4174,ml,2.5,18.77,91.073
Date_4175,Place_4175,ml,3.0,17.78,52.709
Date_4176,Place_4176,ml,2.3,12.72,79.508
Date_4177,Place_4177,mb,3.9,19.92,47.038
Date_4178,Place_4178,ml,2.5,17.05,39.142
Date_4179,Place_4179,ml,2.4,16.56,42.034
Date_4180,Place_4180,ml,2.7,20.81,46.815
Date_4181,Place_4181,ml,2.7,22.5,51.708
Date_4182,Place_4182,ml,2.9,24.85,41.478
Date_4183,Place_4183,ml,3.4,20.89,47.371
Date_4184,Place_4184,ml,2.9,17.9,43.813
Date_4185,Place_4185,ml,3.2,16.33,45.592
Date_4186,Place_4186,ml,3.8,16.95,49.15
Date_4187,Place_4187,mww,5.6,20.0,44.591
Date_4188,Place_4188,ml,2.6,22.47,38.809
Date_4189,Place_4189,mwr,4.1,21.27,33.249
Date_4190,Place_4190,mwr,3.8,24.32,34.694
Date_4191,Place_4191,mb,4.5,32.71,206.165
Date_4192,Place_4192,ml,3.9,21.87,37.586
Date_4193,Place_4193,mb,4.1,19.96,30.024
Date_4194,Place_4194,mwr,4.5,18.92,35.25
Date_4195,Place_4195,mwr,4.5,14.85,44.814
Date_4196,Place_4196,mwr,4.5,16.4,36.585
Date_4197,Place_4197,mwr,4.8,21.0,29.357
Date_4198,Place_4198,mb,4.7,20.17,35.695
Date_4199,Place_4199,mww,6.0,21.0,36.585
Date_4200,Place_4200,mwr,3.7,19.45,45.481
Date_4201,Place_4201,mwr,4.6,17.13,41.811
Date_4202,Place_4202,mwr,4.2,19.49,44.258
Date_4203,Place_4203,mwr,4.9,9.44,47.705
Date_4204,Place_4204,mb,4.4,120.26,60.382
Date_4205,Place_4205,mb,4.4,15.13,243.75
Date_4206,Place_4206,mwr,5.1,119.2,204.497
Date_4207,Place_4207,mb,4.3,240.63,233.186
Date_4208,Place_4208,mwr,4.5,213.59,239.191
Date_4209,Place_4209,mwr,4.1,41.34,36.14
Date_4210,Place_4210,mb,4.8,179.86,273.886
Date_4211,Place_4211,mb,4.2,194.79,125.878
Date_4212,Place_4212,mwr,4.0,116.34,33.471
Date_4213,Place_4213,mb,4.5,105.22,47.371
Date_4214,Place_4214,mwr,4.6,51.76,81.398
Date_4215,Place_4215,mb,4.6,64.88,43.59
Date_4216,Place_4216,mwr,5.0,112.76,92.63
Date_4217,Place_4217,mb,4.0,127.86,93.519
Date_4218,Place_4218,mwr,4.5,63.8,26.688
Date_4219,Place_4219,mb,4.5,16.18,82.622
Date_4220,Place_4220,mb,4.0,209.26,218.286
Date_4221,Place_4221,mb,4.0,69.57,18.459
Date_4222,Place_4222,mb,4.3,193.74,261.654
Date_4223,Place_4223,mb,4.4,111.01,12.01
Date_4224,Place_4224,mb,4.2,70.9,22.129
Date_4225,Place_4225,mwr,4.4,33.71,47.594
Date_4226,Place_4226,mww,6.3,155.0,141.558
Date_4227,Place_4227,mb,4.3,43.97,90.628
Date_4228,Place_4228,mb,4.3,128.31,45.147
Date_4229,Place_4229,mb,4.0,99.97,59.381
Date_4230,Place_4230,mww,5.3,106.09,28.134
Date_4231,Place_4231,mwr,4.2,45.55,102.749
Date_4232,Place_4232,mb,4.4,103.18,20.683
Date_4233,Place_4233,mb,4.1,57.69,100.747
Date_4234,Place_4234,mb,4.4,105.82,156.014
Date_4235,Place_4235,mww,5.4,38.17,37.697
Date_4236,Place_4236,mww,5.1,82.85,16.569
Date_4237,Place_4237,mb,4.7,133.17,43.702
Date_4238,Place_4238,mb,4.7,189.74,265.99
Date_4239,Place_4239,mb,4.2,10.0,129.103
Date_4240,Place_4240,mwr,4.7,106.99,69.722
Date_4241,Place_4241,mwr,4.4,35.58,61.049
Date_4242,Place_4242,mb,4.3,237.34,239.97
Date_4243,Place_4243,mb,4.3,33.05,123.432
Date_4244,Place_4244,mb,4.4,103.94,144.449
Date_4245,Place_4245,mb,4.4,216.94,244.195
Date_4246,Place_4246,mww,5.1,8.72,250.422
Date_4247,Place_4247,ml,4.1,205.33,226.626
Date_4248,Place_4248,mb,4.4,175.48,255.538
Date_4249,Place_4249,mb,4.1,97.57,36.474
Date_4250,Place_4250,mb,4.0,121.35,152.01
Date_4251,Place_4251,mb,4.2,35.96,11.565
Date_4252,Place_4252,ml,4.2,83.23,85.624
Date_4253,Place_4253,mb,4.3,115.14,66.053
Date_4254,Place_4254,mb,4.2,194.12,260.986
Date_4255,Place_4255,mb,4.7,81.97,36.474
Date_4256,Place_4256,mb,4.3,35.0,43.59
Date_4257,Place_4257,mb,4.2,48.83,17.903
Date_4258,Place_4258,mb,4.4,232.58,235.522
Date_4259,Place_4259,mb,4.4,105.97,26.688
Date_4260,Place_4260,mb,4.2,41.8,16.791
Date_4261,Place_4261,mww,5.2,41.5,16.346
Date_4262,Place_4262,mb,4.4,109.7,31.136
Date_4263,Place_4263,mwr,4.5,10.0,86.069
Date_4264,Place_4264,mb,4.0,68.32,47.371
Date_4265,Place_4265,mwr,4.7,16.61,86.514
Date_4266,Place_4266,mb,4.4,205.47,242.527
Date_4267,Place_4267,mb,4.4,128.23,69.834
Date_4268,Place_4268,mb,3.9,106.24,47.705
Date_4269,Place_4269,mb,4.4,201.62,202.94
Date_4270,Place_4270,mb,4.0,197.48,240.859
Date_4271,Place_4271,mb,4.3,253.92,273.552
Date_4272,Place_4272,mb,4.3,120.38,52.82
Date_4273,Place_4273,mb,4.7,131.86,195.378
Date_4274,Place_4274,mb,4.3,19.44,55.489
Date_4275,Place_4275,mb,4.0,174.24,233.298
Date_4276,Place_4276,mb,4.3,121.67,13.01
Date_4277,Place_4277,mww,4.8,102.76,29.023
Date_4278,Place_4278,mb,4.2,114.81,62.494
Date_4279,Place_4279,mb,4.3,181.81,157.904
Date_4280,Place_4280,mb,4.0,102.18,49.15
Date_4281,Place_4281,mb,4.3,172.07,252.424
Date_4282,Place_4282,mb,4.1,36.1,47.038
Date_4283,Place_4283,mb,4.0,199.71,188.706
Date_4284,Place_4284,mww,5.1,125.05,84.512
Date_4285,Place_4285,mb,4.4,133.07,76.061
Date_4286,Place_4286,mb,3.7,41.1,52.598
Date_4287,Place_4287,mb,4.0,10.0,84.401
Date_4288,Place_4288,ml,4.0,18.24,90.294
Date_4289,Place_4289,mb,4.6,164.72,273.663
Date_4290,Place_4290,mb,4.0,246.81,252.424
Date_4291,Place_4291,mwr,4.3,60.05,47.927
Date_4292,Place_4292,mb,4.2,160.39,269.66
Date_4293,Place_4293,mb,4.1,104.16,34.917
Date_4294,Place_4294,mwr,4.2,5.91,161.574
Date_4295,Place_4295,mb,4.1,195.22,137.554
Date_4296,Place_4296,mwr,4.5,115.67,55.711
Date_4297,Place_4297,mb,4.2,123.64,61.494
Date_4298,Place_4298,mwr,4.8,27.26,42.478
Date_4299,Place_4299,mwr,4.8,156.54,149.008
Date_4300,Place_4300,mwr,4.4,236.93,208.166
Date_4301,Place_4301,mww,5.1,176.64,269.994
Date_4302,Place_4302,mwr,4.5,21.8,67.721
Date_4303,Place_4303,mwr,4.5,115.22,100.302
Date_4304,Place_4304,mb,4.3,241.88,265.768
Date_4305,Place_4305,mb,4.6,99.2,51.041
Date_4306,Place_4306,mb,4.5,200.63,242.082
Date_4307,Place_4307,mb,4.4,44.12,27.244
Date_4308,Place_4308,mb,4.3,52.0,79.619
Date_4309,Place_4309,mww,5.1,46.33,35.25
Date_4310,Place_4310,mb,4.4,105.11,6.338
Date_4311,Place_4311,mb,4.2,178.62,242.305
Date_4312,Place_4312,mwr,4.0,10.0,165.799
Date_4313,Place_4313,mb,4.1,10.0,87.959
Date_4314,Place_4314,mb,4.3,10.0,92.518
Date_4315,Place_4315,mww,4.8,93.74,103.75
Date_4316,Place_4316,mwr,4.7,45.18,26.132
Date_4317,Place_4317,mb,4.4,183.98,160.128
Date_4318,Place_4318,mww,5.2,14.07,43.813
Date_4319,Place_4319,mb,4.1,171.4,255.204
Date_4320,Place_4320,mb,4.1,35.51,86.402
Date_4321,Place_4321,mb,4.1,224.82,248.866
Date_4322,Place_4322,mb,4.2,252.64,251.09
Date_4323,Place_4323,mwr,4.4,24.12,88.404
Date_4324,Place_4324,mb,4.0,134.3,118.428
Date_4325,Place_4325,mb,4.1,125.82,24.686
Date_4326,Place_4326,mwr,4.8,215.9,255.093
Date_4327,Place_4327,mb,4.4,12.34,170.803
Date_4328,Place_4328,mb,4.6,144.3,69.834
Date_4329,Place_4329,mb,4.1,101.86,42.256
Date_4330,Place_4330,mb,4.7,108.19,99.635
Date_4331,Place_4331,mb,3.7,27.51,35.806
Date_4332,Place_4332,mb,4.1,23.33,115.314
Date_4333,Place_4333,mb,4.3,230.0,240.637
Date_4334,Place_4334,mwr,4.5,27.61,34.806
Date_4335,Place_4335,mb,4.2,105.34,37.252
Date_4336,Place_4336,mww,5.6,10.0,609.821
Date_4337,Place_4337,mb,4.6,109.9,271.884
Date_4338,Place_4338,mb,4.6,10.0,93.964
Date_4339,Place_4339,ml,4.0,207.14,274.219
Date_4340,Place_4340,mww,5.0,34.69,86.625
Date_4341,Place_4341,mww,4.8,103.9,224.068
Date_4342,Place_4342,mww,5.2,108.46,65.719
Date_4343,Place_4343,mb,4.2,15.44,66.831
Date_4344,Place_4344,mb,4.4,10.0,63.829
Date_4345,Place_4345,ml,4.0,191.05,201.494
Date_4346,Place_4346,mb,4.4,10.35,89.294
Date_4347,Place_4347,mb,4.3,17.33,66.942
Date_4348,Place_4348,mwr,4.0,35.0,77.506
Date_4349,Place_4349,ml,4.0,148.53,103.194
Date_4350,Place_4350,mwr,4.1,13.93,102.749
Date_4351,Place_4351,mb,4.0,52.03,100.525
Date_4352,Place_4352,mb,4.1,35.0,110.978
Date_4353,Place_4353,mb,4.1,160.47,12.899
Date_4354,Place_4354,mwr,4.1,18.63,115.537
Date_4355,Place_4355,mwr,4.7,19.04,101.859
Date_4356,Place_4356,mwr,4.0,16.99,109.754
Date_4357,Place_4357,mwr,4.3,14.04,108.976
Date_4358,Place_4358,mwr,3.9,18.36,124.766
Date_4359,Place_4359,mwr,4.1,20.0,107.308
Date_4360,Place_4360,mb,4.4,189.11,198.714
Date_4361,Place_4361,mwr,4.5,13.57,100.302
Date_4362,Place_4362,mb,4.2,105.46,58.602
Date_4363,Place_4363,mb,4.0,193.09,257.539
Date_4364,Place_4364,mwr,4.9,198.99,266.324
Date_4365,Place_4365,mww,6.4,222.0,268.548
Date_4366,Place_4366,mwr,4.5,59.35,5.115
Date_4367,Place_4367,mwr,4.5,11.87,114.425
Date_4368,Place_4368,mwr,4.6,21.76,109.643
Date_4369,Place_4369,mww,5.4,9.84,88.404
Date_4370,Place_4370,mwr,4.2,97.93,87.848
Date_4371,Place_4371,mwr,4.2,49.59,17.57
Date_4372,Place_4372,mb,4.3,134.07,92.963
Date_4373,Place_4373,mb,4.7,21.39,61.827
Date_4374,Place_4374,mww,5.4,179.91,271.773
Date_4375,Place_4375,ml,4.1,232.05,218.842
Date_4376,Place_4376,mb,4.1,15.39,73.726
Date_4377,Place_4377,mb,4.5,10.0,62.939
Date_4378,Place_4378,mww,5.1,16.17,45.147
Date_4379,Place_4379,mb,4.5,10.0,576.016
Date_4380,Place_4380,mb,4.9,106.14,43.924
Date_4381,Place_4381,mb,4.3,236.15,195.378
Date_4382,Place_4382,mb,4.5,33.77,249.866
Date_4383,Place_4383,mb,4.3,111.88,72.725
Date_4384,Place_4384,mb,4.1,181.83,133.774
Date_4385,Place_4385,mb,3.8,80.1,85.068
Date_4386,Place_4386,mb,4.1,15.08,65.274
Date_4387,Place_4387,mwr,4.4,11.24,87.959
Date_4388,Place_4388,mb,4.3,171.99,208.389
Date_4389,Place_4389,mwr,4.8,94.67,53.376
Date_4390,Place_4390,mwr,4.3,130.86,61.605
Date_4391,Place_4391,mb,4.4,123.1,228.294
Date_4392,Place_4392,mb,4.1,9.01,66.942
Date_4393,Place_4393,mb,4.1,136.02,193.933
Date_4394,Place_4394,mww,5.4,10.0,60.938
Date_4395,Place_4395,mb,4.4,97.67,32.248
Date_4396,Place_4396,mb,4.0,30.36,77.506
Date_4397,Place_4397,mwr,4.4,18.33,77.284
Date_4398,Place_4398,mb,4.0,83.83,22.574
Date_4399,Place_4399,mwr,3.9,19.32,76.061
Date_4400,Place_4400,mb,4.5,121.24,74.615
Date_4401,Place_4401,mb,4.2,73.37,63.384
Date_4402,Place_4402,mb,4.1,226.38,165.466
Date_4403,Place_4403,mb,4.6,98.77,145.894
Date_4404,Place_4404,mb,4.8,44.91,62.494
Date_4405,Place_4405,mb,4.1,120.42,74.615
Date_4406,Place_4406,mww,4.9,51.76,41.255
Date_4407,Place_4407,mb,4.6,114.4,172.36
Date_4408,Place_4408,mww,4.9,92.6,43.813
Date_4409,Place_4409,mb,4.7,56.85,51.152
Date_4410,Place_4410,mwr,4.2,110.33,73.058
Date_4411,Place_4411,mb,4.2,171.65,142.447
Date_4412,Place_4412,mb,4.0,118.06,45.926
Date_4413,Place_4413,mwr,4.2,10.0,107.53
Date_4414,Place_4414,mwr,4.2,89.33,121.875
Date_4415,Place_4415,mb,4.3,124.63,77.618
Date_4416,Place_4416,mb,4.3,126.9,78.062
Date_4417,Place_4417,mb,4.0,46.79,78.062
Date_4418,Place_4418,mb,4.1,231.97,227.293
Date_4419,Place_4419,mb,4.3,10.0,89.961
Date_4420,Place_4420,mb,4.3,224.29,223.846
Date_4421,Place_4421,mb,4.4,120.55,53.932
Date_4422,Place_4422,mb,4.4,133.98,22.129
Date_4423,Place_4423,mwr,4.2,53.96,51.597
Date_4424,Place_4424,mb,4.2,17.82,67.165
Date_4425,Place_4425,mb,4.3,211.21,186.26
Date_4426,Place_4426,mb,4.7,114.59,28.022
Date_4427,Place_4427,mb,4.1,16.26,48.372
Date_4428,Place_4428,mwr,4.1,48.97,73.058
Date_4429,Place_4429,mwr,4.4,102.25,156.347
Date_4430,Place_4430,mwr,4.5,21.87,146.45
Date_4431,Place_4431,mb,4.2,110.7,151.121
Date_4432,Place_4432,mb,4.3,117.04,42.59
Date_4433,Place_4433,mwr,4.4,43.88,61.827
Date_4434,Place_4434,mb,4.2,186.55,172.249
Date_4435,Place_4435,mwr,4.5,26.25,49.262
Date_4436,Place_4436,mb,4.1,99.75,22.24
Date_4437,Place_4437,ml,4.0,11.11,68.833
Date_4438,Place_4438,mb,4.6,107.87,31.803
Date_4439,Place_4439,mb,3.9,107.09,55.6
Date_4440,Place_4440,mb,4.0,111.75,51.819
Date_4441,Place_4441,mb,4.2,27.37,91.962
Date_4442,Place_4442,mb,4.4,29.84,104.194
Date_4443,Place_4443,mwr,4.0,49.66,58.936
Date_4444,Place_4444,mb,4.1,249.83,263.21
Date_4445,Place_4445,mwr,4.4,32.87,60.493
Date_4446,Place_4446,mb,4.4,96.63,20.238
Date_4447,Place_4447,mwr,4.8,135.26,47.927
Date_4448,Place_4448,mww,5.8,72.0,26.91
Date_4449,Place_4449,ml,4.0,220.0,206.165
Date_4450,Place_4450,mb,4.7,10.0,82.955
Date_4451,Place_4451,mb,4.2,63.13,57.157
Date_4452,Place_4452,mb,4.3,44.07,34.25
Date_4453,Place_4453,mwr,4.4,19.87,65.942
Date_4454,Place_4454,mww,5.1,187.1,181.478
Date_4455,Place_4455,mwr,4.8,10.0,94.965
Date_4456,Place_4456,mwr,3.7,26.65,6.45
Date_4457,Place_4457,mb,4.5,124.34,279.668
Date_4458,Place_4458,mb,4.3,256.67,199.382
Date_4459,Place_4459,mb,4.2,124.79,65.163
Date_4460,Place_4460,mwr,4.1,25.35,46.037
Date_4461,Place_4461,mww,5.8,172.0,80.509
Date_4462,Place_4462,mb,4.1,34.83,62.05
Date_4463,Place_4463,mwr,4.1,31.32,34.806
Date_4464,Place_4464,mb,4.0,119.86,35.362
Date_4465,Place_4465,mb,4.3,102.08,78.062
Date_4466,Place_4466,mb,4.1,232.83,159.906
Date_4467,Place_4467,mwr,4.9,45.41,49.373
Date_4468,Place_4468,mww,5.5,10.26,72.947
Date_4469,Place_4469,mb,4.3,25.23,101.526
Date_4470,Place_4470,mb,4.3,18.95,93.853
Date_4471,Place_4471,mww,5.2,43.13,45.481
Date_4472,Place_4472,mb,4.2,44.18,75.394
Date_4473,Place_4473,mb,4.2,217.02,165.466
Date_4474,Place_4474,mwr,4.1,57.31,39.587
Date_4475,Place_4475,mb,4.2,94.79,7.117
Date_4476,Place_4476,mb,4.3,146.0,151.677
Date_4477,Place_4477,mb,4.4,90.19,53.487
Date_4478,Place_4478,mb,4.2,18.98,77.062
Date_4479,Place_4479,mb,4.3,6.6,87.292
Date_4480,Place_4480,mwr,3.9,17.78,59.27
Date_4481,Place_4481,mb,4.3,40.36,53.042
Date_4482,Place_4482,mb,4.0,108.06,5.449
Date_4483,Place_4483,mb,3.9,21.97,62.939
Date_4484,Place_4484,mwr,4.1,42.3,32.693
Date_4485,Place_4485,mb,4.2,69.12,135.108
Date_4486,Place_4486,mwr,4.5,107.61,9.452
Date_4487,Place_4487,mb,4.4,43.26,4.782
Date_4488,Place_4488,mb,4.6,115.15,93.63
Date_4489,Place_4489,mwr,4.1,19.42,64.718
Date_4490,Place_4490,mb,4.1,15.15,61.382
Date_4491,Place_4491,mwr,4.6,109.0,46.37
Date_4492,Place_4492,mwr,3.9,14.94,74.949
Date_4493,Place_4493,mwr,4.5,25.85,52.264
Date_4494,Place_4494,mwr,4.8,30.42,46.815
Date_4495,Place_4495,mwr,4.1,113.86,50.04
Date_4496,Place_4496,mb,4.3,264.18,267.436
Date_4497,Place_4497,mb,4.6,197.17,90.85
Date_4498,Place_4498,mwr,4.7,23.34,59.826
Date_4499,Place_4499,mb,4.3,133.01,40.254
Date_4500,Place_4500,mb,4.3,15.34,66.275
Date_4501,Place_4501,mb,4.3,102.05,33.026
Date_4502,Place_4502,mb,4.0,24.92,109.198
Date_4503,Place_4503,mwr,3.9,34.31,49.818
Date_4504,Place_4504,mwr,4.1,21.45,71.168
Date_4505,Place_4505,mb,4.2,10.94,74.949
Date_4506,Place_4506,mb,4.0,196.42,149.564
Date_4507,Place_4507,mwr,5.2,18.02,65.274
Date_4508,Place_4508,mwr,4.1,7.63,82.844
Date_4509,Place_4509,mb,4.1,14.24,96.855
Date_4510,Place_4510,mb,4.5,17.46,71.39
Date_4511,Place_4511,mb,4.5,14.28,82.066
Date_4512,Place_4512,mb,4.1,14.19,65.497
Date_4513,Place_4513,mb,4.1,16.06,53.042
Date_4514,Place_4514,mb,4.4,14.56,68.054
Date_4515,Place_4515,ml,4.0,21.96,61.271
Date_4516,Place_4516,mb,4.3,29.99,61.049
Date_4517,Place_4517,mb,5.6,14.93,77.506
Date_4518,Place_4518,mww,7.6,38.0,39.476
Date_4519,Place_4519,mww,5.1,103.32,59.047
Date_4520,Place_4520,mb,4.1,182.97,85.068
Date_4521,Place_4521,mwr,4.2,10.0,141.558
Date_4522,Place_4522,mb,4.1,214.47,136.109
Date_4523,Place_4523,mb,4.2,96.31,2.669
Date_4524,Place_4524,mb,3.9,40.04,80.175
Date_4525,Place_4525,mb,4.1,35.0,55.934
Date_4526,Place_4526,mb,4.2,221.26,163.242
Date_4527,Place_4527,mb,4.1,242.09,167.912
Date_4528,Place_4528,mb,4.5,125.03,45.926
Date_4529,Place_4529,mb,4.4,12.78,384.974
Date_4530,Place_4530,md,4.1,143.22,112.312
Date_4531,Place_4531,mb,4.6,21.25,157.682
Date_4532,Place_4532,mwr,4.9,35.06,66.609
Date_4533,Place_4533,mwr,3.8,22.14,55.044
Date_4534,Place_4534,md,4.2,153.35,61.716
Date_4535,Place_4535,mb,4.5,246.83,193.377
Date_4536,Place_4536,mb,4.7,10.0,336.491
Date_4537,Place_4537,mb,4.1,34.3,49.15
Date_4538,Place_4538,ml,4.0,35.0,67.943
Date_4539,Place_4539,mwr,5.2,35.61,66.831
Date_4540,Place_4540,mwr,4.2,37.8,91.073
Date_4541,Place_4541,mb,4.5,198.83,181.256
Date_4542,Place_4542,mb,4.3,65.35,142.114
Date_4543,Place_4543,mb,4.1,249.59,205.386
Date_4544,Place_4544,mb,4.4,128.82,8.562
Date_4545,Place_4545,mb,3.9,43.22,32.026
Date_4546,Place_4546,mb,3.8,35.67,11.787
Date_4547,Place_4547,mww,5.0,10.0,72.058
Date_4548,Place_4548,mww,4.8,49.94,35.362
Date_4549,Place_4549,mwr,3.9,19.81,63.273
Date_4550,Place_4550,mwr,4.5,10.0,204.497
Date_4551,Place_4551,mb,4.4,51.9,69.611
Date_4552,Place_4552,mwr,4.3,27.31,68.944
Date_4553,Place_4553,mb,4.9,33.53,70.278
Date_4554,Place_4554,mb,4.7,63.38,109.866
Date_4555,Place_4555,mb,4.4,10.0,98.968
Date_4556,Place_4556,mb,4.0,224.63,149.008
Date_4557,Place_4557,mb,4.0,111.67,90.406
Date_4558,Place_4558,mb,4.3,223.39,136.442
Date_4559,Place_4559,mb,4.3,107.32,18.237
Date_4560,Place_4560,mb,4.5,113.94,38.475
Date_4561,Place_4561,mwr,5.2,35.0,304.354
Date_4562,Place_4562,mb,4.6,244.34,256.983
Date_4563,Place_4563,mwr,4.7,22.54,76.839
Date_4564,Place_4564,mwr,4.4,50.6,27.133
Date_4565,Place_4565,mwr,4.7,15.88,104.973
Date_4566,Place_4566,mb,3.9,85.58,34.806
Date_4567,Place_4567,mb,4.4,35.11,110.533
Date_4568,Place_4568,mwr,4.8,18.29,94.409
Date_4569,Place_4569,mb,4.3,114.87,13.678
Date_4570,Place_4570,mb,4.3,103.37,42.812
Date_4571,Place_4571,mwr,4.7,4.87,101.97
Date_4572,Place_4572,mww,4.8,103.32,93.297
Date_4573,Place_4573,mb,4.3,91.08,72.28
Date_4574,Place_4574,mb,3.8,109.69,6.227
Date_4575,Place_4575,mwr,4.5,10.0,74.615
Date_4576,Place_4576,mb,4.3,11.22,69.055
Date_4577,Place_4577,mb,4.6,104.88,4.559
Date_4578,Place_4578,mb,4.0,121.23,53.821
Date_4579,Place_4579,mb,4.3,6.23,93.964
Date_4580,Place_4580,mb,4.2,207.51,93.63
Date_4581,Place_4581,mb,4.6,180.69,193.377
Date_4582,Place_4582,mb,4.4,116.27,71.835
Date_4583,Place_4583,mwr,4.2,121.85,19.015
Date_4584,Place_4584,mwr,4.2,48.25,23.908
Date_4585,Place_4585,mb,4.1,117.5,44.369
Date_4586,Place_4586,mb,4.6,160.82,177.475
Date_4587,Place_4587,mwr,4.8,16.19,96.41
Date_4588,Place_4588,mwr,4.8,16.16,93.964
Date_4589,Place_4589,mb,4.1,141.54,87.181
Date_4590,Place_4590,mww,6.4,108.0,10.119
Date_4591,Place_4591,mwr,4.6,199.39,135.219
Date_4592,Place_4592,md,4.6,221.62,171.693
Date_4593,Place_4593,ml,4.3,156.12,73.726
Date_4594,Place_4594,mb,4.2,106.82,84.623
Date_4595,Place_4595,mb,4.3,49.14,34.25
Date_4596,Place_4596,mb,4.0,278.23,194.934
Date_4597,Place_4597,mb,4.6,217.36,226.737
Date_4598,Place_4598,mb,4.3,194.34,202.718
Date_4599,Place_4599,ml,4.0,250.41,167.912
Date_4600,Place_4600,mb,4.8,156.36,288.342
Date_4601,Place_4601,mb,4.5,169.27,172.138
Date_4602,Place_4602,mb,4.3,10.0,377.079
Date_4603,Place_4603,mb,4.3,10.0,275.665
Date_4604,Place_4604,mb,3.9,10.0,117.872
Date_4605,Place_4605,mb,4.5,197.53,191.82
Date_4606,Place_4606,mb,3.8,227.11,160.573
Date_4607,Place_4607,mb,4.2,113.37,38.586
